date,weekday,commute,commute_filled,missing,cases_avg_s,cases_avg_s_1wkbf,cases_avg_s_2wkbf,cases_avg_c,cases_avg_c_1wkbf,cases_avg_c_2wkbf,vax_status,covid_stage,early-vaccine,lockdown,omicron,post-vaccine,pre-pandemic,pre-vaccine,is_weekend,post-covid,is_holiday,is_holiday_extra,during,pre-covid,pre-vax,shelter-in-place,post-vax,commute_filled_diff_dist
2020-01-16,3,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-17,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-01-18,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-01-19,6,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-01-20,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1.0
2020-01-21,1,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-22,2,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-23,3,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-24,4,0.0,0.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-01-25,5,0.0,0.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-01-26,6,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-01-27,0,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-28,1,1.0,1.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-29,2,1.0,1.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-30,3,1.0,1.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-01-31,4,0.0,0.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-01,5,1.0,1.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-02,6,1.0,1.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-03,0,0.0,0.0,0,0.14,0.14,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-04,1,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-05,2,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-06,3,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-07,4,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-08,5,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-09,6,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-10,0,0.0,0.0,0,0.0,0.14,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-11,1,0.0,0.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-12,2,0.0,0.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-13,3,1.0,1.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-14,4,0.0,0.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-15,5,0.0,0.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-16,6,1.0,1.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-17,0,1.0,1.0,0,0.0,0.0,0.14,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1.0
2020-02-18,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-19,2,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-20,3,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-21,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-22,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-02-23,6,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-02-24,0,1.0,1.0,0,0.57,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-25,1,1.0,1.0,0,0.57,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-26,2,1.0,1.0,0,0.57,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-27,3,0.0,0.0,0,0.57,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2020-02-28,4,1.0,1.0,0,0.6,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-02-29,5,0.0,0.0,0,0.82,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-01,6,1.0,1.0,0,1.33,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-02,0,1.0,1.0,0,2.57,0.57,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-03,1,1.0,1.0,0,3.38,0.57,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-04,2,1.0,1.0,0,4.67,0.57,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-05,3,0.0,0.0,0,7.0,0.57,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-06,4,0.0,0.0,0,11.29,0.6,0.0,0.14,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-07,5,0.0,0.0,0,14.29,0.82,0.0,0.43,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-08,6,1.0,1.0,0,17.71,1.33,0.0,0.57,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
2020-03-09,0,1.0,1.0,0,22.29,2.57,0.57,1.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-10,1,1.0,1.0,0,35.29,3.38,0.57,2.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-11,2,1.0,1.0,0,41.57,4.67,0.57,2.43,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020-03-12,3,0.0,0.0,0,49.14,7.0,0.57,2.43,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-13,4,0.0,0.0,0,60.71,11.29,0.6,2.57,0.14,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020-03-14,5,0.0,0.0,0,71.29,14.29,0.82,3.29,0.43,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-15,6,0.0,0.0,0,76.29,17.71,1.33,3.57,0.57,0.0,pre-covid,lockdown,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2020-03-16,0,1.0,1.0,0,87.86,22.29,2.57,5.29,1.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-17,1,1.0,1.0,0,89.86,35.29,3.38,5.29,2.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-18,2,1.0,1.0,0,98.29,41.57,4.67,5.57,2.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-19,3,1.0,1.0,0,115.57,49.14,7.0,7.25,2.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-20,4,0.0,0.0,0,127.57,60.71,11.29,9.14,2.57,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-21,5,0.0,0.0,0,149.43,71.29,14.29,9.86,3.29,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-22,6,1.0,1.0,0,167.0,76.29,17.71,11.14,3.57,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-03-23,0,0.0,0.0,0,186.71,87.86,22.29,11.71,5.29,1.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-24,1,1.0,1.0,0,223.0,89.86,35.29,11.75,5.29,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-25,2,1.0,1.0,0,222.71,98.29,41.57,14.14,5.57,2.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-26,3,1.0,1.0,0,282.86,115.57,49.14,15.86,7.25,2.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-27,4,0.0,0.0,0,338.0,127.57,60.71,21.14,9.14,2.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-03-28,5,0.0,0.0,0,379.43,149.43,71.29,26.71,9.86,3.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-03-29,6,1.0,1.0,0,436.14,167.0,76.29,30.14,11.14,3.57,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-03-30,0,1.0,1.0,0,439.86,186.71,87.86,32.43,11.71,5.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-03-31,1,1.0,1.0,0,403.43,223.0,89.86,32.43,11.75,5.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-01,2,1.0,1.0,0,429.14,222.71,98.29,38.43,14.14,5.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-02,3,1.0,1.0,0,482.57,282.86,115.57,44.71,15.86,7.25,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-03,4,0.0,0.0,0,456.71,338.0,127.57,49.57,21.14,9.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-04,5,0.0,0.0,0,455.43,379.43,149.43,49.29,26.71,9.86,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-05,6,1.0,1.0,0,441.14,436.14,167.0,53.86,30.14,11.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-06,0,1.0,1.0,0,457.86,439.86,186.71,53.0,32.43,11.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-07,1,1.0,1.0,0,484.29,403.43,223.0,51.75,32.43,11.75,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-08,2,1.0,1.0,0,501.29,429.14,222.71,54.0,38.43,14.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-09,3,1.0,1.0,0,431.86,482.57,282.86,49.43,44.71,15.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-10,4,1.0,1.0,0,417.29,456.71,338.0,43.43,49.57,21.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-11,5,0.0,0.0,0,389.71,455.43,379.43,43.43,49.29,26.71,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-12,6,1.0,1.0,0,347.0,441.14,436.14,35.0,53.86,30.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-13,0,1.0,1.0,0,308.86,457.86,439.86,37.14,53.0,32.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-14,1,1.0,1.0,0,289.71,484.29,403.43,36.57,51.75,32.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-15,2,1.0,1.0,0,244.0,501.29,429.14,35.57,54.0,38.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-16,3,1.0,1.0,0,224.43,431.86,482.57,35.29,49.43,44.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-17,4,0.0,0.0,0,227.29,417.29,456.71,34.86,43.43,49.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-18,5,0.0,0.0,0,231.86,389.71,455.43,38.0,43.43,49.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-19,6,1.0,1.0,0,231.86,347.0,441.14,41.29,35.0,53.86,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-20,0,1.0,1.0,0,261.0,308.86,457.86,39.14,37.14,53.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-21,1,1.0,1.0,0,264.14,289.71,484.29,38.14,36.57,51.75,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-22,2,1.0,1.0,0,268.71,244.0,501.29,37.71,35.57,54.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-23,3,1.0,1.0,0,308.71,224.43,431.86,35.86,35.29,49.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-24,4,,1.0,1,286.14,227.29,417.29,34.86,34.86,43.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-04-25,5,,0.0,1,296.0,231.86,389.71,28.14,38.0,43.43,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-04-26,6,1.0,1.0,0,268.57,231.86,347.0,25.57,41.29,35.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-04-27,0,1.0,1.0,0,243.29,261.0,308.86,27.29,39.14,37.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-28,1,1.0,1.0,0,250.71,264.14,289.71,29.14,38.14,36.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-29,2,1.0,1.0,0,269.14,268.71,244.0,29.14,37.71,35.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-04-30,3,1.0,1.0,0,261.86,308.71,224.43,30.14,35.86,35.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-01,4,0.0,0.0,0,276.71,286.14,227.29,31.0,34.86,34.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-02,5,0.0,0.0,0,259.71,296.0,231.86,32.29,28.14,38.0,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-03,6,1.0,1.0,0,314.14,268.57,231.86,33.14,25.57,41.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-04,0,1.0,1.0,0,298.43,243.29,261.0,32.0,27.29,39.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-05,1,1.0,1.0,0,295.57,250.71,264.14,31.0,29.14,38.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-06,2,1.0,1.0,0,340.43,269.14,268.71,34.0,29.14,37.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-07,3,1.0,1.0,0,339.0,261.86,308.71,35.29,30.14,35.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-08,4,,1.0,1,334.71,276.71,286.14,33.29,31.0,34.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-09,5,,0.0,1,320.86,259.71,296.0,33.86,32.29,28.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-10,6,1.0,1.0,0,262.57,314.14,268.57,34.71,33.14,25.57,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-11,0,1.0,1.0,0,303.57,298.43,243.29,33.43,32.0,27.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-12,1,1.0,1.0,0,306.86,295.57,250.71,30.86,31.0,29.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-13,2,1.0,1.0,0,231.29,340.43,269.14,26.29,34.0,29.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-14,3,1.0,1.0,0,239.14,339.0,261.86,23.57,35.29,30.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-15,4,0.0,0.0,0,236.29,334.71,276.71,24.29,33.29,31.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-16,5,1.0,1.0,0,243.86,320.86,259.71,23.29,33.86,32.29,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-17,6,1.0,1.0,0,247.57,262.57,314.14,21.57,34.71,33.14,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-05-18,0,1.0,1.0,0,226.29,303.57,298.43,19.43,33.43,32.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-19,1,1.0,1.0,0,229.43,306.86,295.57,20.29,30.86,31.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2020-05-20,2,0.0,0.0,0,231.14,231.29,340.43,20.14,26.29,34.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-21,3,0.0,0.0,0,202.71,239.14,339.0,17.14,23.57,35.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-22,4,0.0,0.0,0,199.29,236.29,334.71,15.43,24.29,33.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-23,5,0.0,0.0,0,200.57,243.86,320.86,12.86,23.29,33.86,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-24,6,0.0,0.0,0,210.71,247.57,262.57,13.71,21.57,34.71,shelter-in-place,lockdown,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-05-25,0,0.0,0.0,0,215.57,226.29,303.57,13.86,19.43,33.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0
2020-05-26,1,0.0,0.0,0,221.43,229.43,306.86,10.57,20.29,30.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020-05-27,2,0.0,0.0,0,245.0,231.14,231.29,11.0,20.14,26.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
